County #,County Name,District #,District Name,2004-2005 ADA,2005-2006 ADA,2006-2007 ADA,2007-2008 ADA,2008-2009 ADA,2009-2010 ADA,2010-2011 ADA,2011-2012 ADA,2012-2013 ADA,2013-2014 ADA,2014-2015 ADA,2015-2016 ADA,2016-2017 ADA,2017-2018 ADA,2018-2019 ADA,2019-2020 ADA,2020-2021 ADA
198,ROBERTSON COUNTY,198906,MUMFORD ISD,414.82,396.3,451.86,468.03,465.19,488.39,487.2,495.31,525.18,528.49,532.81,550.32,562.01,562.48,552.48,546.49,550.903
199,ROCKWALL COUNTY,199901,ROCKWALL ISD,9794.21,10725.24,11632.4,12332.24,12689.12,13004.68,13302.58,13606.18,13688.71,13908.3,14265.52,14706.31,15037.66,15372.74,15646.9,15920.64,16289.413
199,ROCKWALL COUNTY,199902,ROYSE CITY ISD,2725.28,3106.5,3562.53,3854.35,4040.18,4140.72,4294.56,4432.35,4637.87,4705.81,4797.35,4944.46,5164.97,5434.45,5831.35,6154.16,6643.286
200,RUNNELS COUNTY,200901,BALLINGER ISD,995.88,964.11,923.64,895.13,922.08,933.49,920.36,901.9,877.51,885.56,893.89,881.05,861.95,843.45,834.39,824.33,783.133
200,RUNNELS COUNTY,200902,MILES ISD,413.62,411.56,395.72,379.73,378.96,384.02,394.69,415.12,423.47,414.29,419.1,399.91,430.85,422.19,419.96,450.21,480.017
200,RUNNELS COUNTY,200904,WINTERS ISD,637.12,620.93,619.61,605.56,593.46,582.49,559.98,565.28,559.71,567.37,532.44,522.12,524.17,499.66,504.49,496.01,502.086
200,RUNNELS COUNTY,200906,OLFEN ISD,69.87,72.88,70.08,68.78,66.85,68.08,59.75,54.36,47.05,61.79,46.13,58.6,73.77,97.1,97.09,117.05,134.889
201,RUSK COUNTY,201902,HENDERSON ISD,3234.42,3327.99,3310.94,3185.16,3145.12,3073.36,3099.1,3150.54,3194.06,3225.62,3243.74,3219.57,3232.48,3236.52,3203.08,3082.95,3135.225
201,RUSK COUNTY,201903,LANEVILLE ISD,163.0,151.61,145.77,136.13,133.29,151.39,148.05,134.47,144.73,146.53,146.47,161.34,170.57,155.76,145.55,141.47,151.429
201,RUSK COUNTY,201904,LEVERETTS CHAPEL ISD,218.59,227.58,223.51,227.9,227.86,231.09,228.35,237.66,236.72,261.97,257.17,241.02,240.21,240.8,230.14,211.91,217.502
201,RUSK COUNTY,201907,MOUNT ENTERPRISE ISD,398.85,386.17,371.3,382.45,383.02,373.99,355.82,323.07,349.18,344.9,378.17,374.94,388.66,373.73,372.04,372.23,380.41
201,RUSK COUNTY,201908,OVERTON ISD,489.2,497.71,494.1,487.51,492.88,500.09,503.94,501.35,492.19,492.1,484.33,473.3,469.12,482.28,462.63,446.22,442.398
201,RUSK COUNTY,201910,TATUM ISD,1155.03,1154.26,1234.12,1307.14,1367.96,1391.97,1449.11,1476.08,1537.95,1614.04,1606.98,1569.29,1550.6,1504.64,1419.23,1368.87,1390.081
201,RUSK COUNTY,201913,CARLISLE ISD,513.81,524.38,559.5,568.08,593.43,603.97,621.56,621.79,595.85,583.47,598.62,587.87,586.8,580.23,559.2,560.61,558.483
201,RUSK COUNTY,201914,WEST RUSK COUNTY CONSOLIDATED ISD,702.66,704.11,706.72,787.27,773.47,817.34,890.15,924.46,915.62,1008.81,1024.57,1042.15,1014.68,1009.38,1020.74,943.71,959.736
202,SABINE COUNTY,202903,HEMPHILL ISD,888.49,892.61,885.09,887.89,915.85,886.09,843.99,833.4,828.53,813.8,816.89,849.98,831.95,825.36,806.04,777.94,802.692
202,SABINE COUNTY,202905,WEST SABINE ISD,584.38,569.92,558.07,591.89,597.43,584.63,599.79,583.91,600.0,631.06,615.76,631.37,620.57,608.4,546.37,509.85,495.643
203,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,914.67,887.81,853.63,790.78,766.51,759.89,763.21,744.22,743.76,724.71,699.68,667.62,683.63,691.37,676.94,626.05,597.127
203,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,433.32,420.63,414.74,415.15,426.82,436.74,425.55,433.1,404.07,383.14,380.19,379.01,375.64,369.86,363.02,333.98,333.398
204,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,1641.67,1641.23,1578.05,1570.03,1525.84,1511.16,1519.68,1542.28,1487.73,1414.01,1397.61,1385.28,1388.93,1415.43,1401.17,1378.62,1378.976
204,SAN JACINTO COUNTY,204904,SHEPHERD ISD,1744.43,1713.05,1705.77,1690.52,1715.41,1762.66,1780.0,1771.82,1729.48,1786.17,1765.67,1770.19,1847.99,1822.05,1841.98,1781.5,1729.706
205,SAN PATRICIO COUNTY,205901,ARANSAS PASS ISD,1952.14,1977.32,1927.42,1868.89,1819.66,1760.52,1638.2,1649.34,1712.76,1719.3,1690.45,1687.4,1633.7,1606.04,1419.28,1414.24,1482.734
205,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,4088.36,4055.19,4022.27,4059.44,4034.44,3964.82,4067.29,4191.95,4209.38,4245.33,4311.33,4336.07,4259.76,4505.35,4339.2,4262.44,4350.989
205,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,2105.03,2066.94,2091.55,2084.43,2050.2,1983.57,1968.53,2033.07,2085.76,2110.82,2116.06,2098.89,2051.57,2020.07,1979.91,1959.76,1969.683
205,SAN PATRICIO COUNTY,205904,MATHIS ISD,1775.03,1790.77,1743.77,1698.67,1652.9,1588.78,1602.02,1563.66,1549.67,1555.69,1579.83,1556.42,1548.89,1492.5,1468.93,1278.35,1349.169
205,SAN PATRICIO COUNTY,205905,ODEM-EDROY ISD,1092.47,1088.15,1104.11,1083.6,1053.11,1042.01,1003.52,978.92,951.09,937.66,912.57,921.38,904.01,899.76,827.37,758.03,745.257
205,SAN PATRICIO COUNTY,205906,SINTON ISD,2027.79,2005.6,1949.93,1978.46,1983.46,1925.79,1981.95,1991.16,2014.6,2021.2,2009.42,2007.81,2005.31,2017.25,1938.75,1924.07,1906.045
205,SAN PATRICIO COUNTY,205907,TAFT ISD,1353.52,1307.56,1268.8,1222.33,1180.86,1048.79,1029.58,986.04,1003.13,1017.46,1034.22,1026.73,1011.29,1000.01,937.34,868.71,837.85
206,SAN SABA COUNTY,206901,SAN SABA ISD,714.91,706.89,679.68,657.8,646.83,641.06,660.52,640.12,658.99,652.9,658.68,671.3,668.92,675.03,698.43,682.16,642.712
206,SAN SABA COUNTY,206902,RICHLAND SPRINGS ISD,182.93,177.09,180.08,172.16,165.77,142.03,118.47,124.5,111.81,110.38,107.21,112.99,103.14,116.93,113.61,109.68,105.763
206,SAN SABA COUNTY,206903,CHEROKEE ISD,132.05,127.79,120.55,123.59,120.19,116.28,109.7,119.67,119.76,122.05,107.3,104.66,119.71,110.93,107.1,99.0,123.282
206,SAN SABA COUNTY,206904,JOHN SHERO STATE JUVENILE CORRECTI,359.0,338.0,248.94,0.0,,,,,,,,,,,,,
207,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,550.71,552.36,570.01,582.26,572.85,579.3,545.18,545.84,542.15,553.22,557.76,537.0,527.15,501.18,483.51,463.61,468.055
208,SCURRY COUNTY,208901,HERMLEIGH ISD,169.11,163.71,167.3,170.31,180.73,206.18,207.35,215.07,221.36,219.21,221.24,220.2,222.73,229.03,225.05,210.25,231.419
208,SCURRY COUNTY,208902,SNYDER ISD,2383.34,2368.49,2402.11,2391.64,2446.1,2458.33,2518.76,2542.71,2533.51,2516.5,2603.0,2612.16,2534.82,2481.88,2460.31,2397.44,2292.528
208,SCURRY COUNTY,208903,IRA ISD,240.14,238.16,240.13,229.56,222.21,250.54,248.64,248.95,248.22,247.44,252.68,268.09,258.71,251.9,261.0,258.99,264.69
209,SHACKELFORD COUNTY,209901,ALBANY ISD,546.63,541.94,521.8,498.84,480.87,488.26,472.86,468.04,470.2,460.23,463.33,484.75,477.11,472.6,466.69,476.17,478.762
209,SHACKELFORD COUNTY,209902,MORAN ISD,60.86,71.69,120.26,143.0,171.15,165.59,144.91,128.11,118.05,97.12,97.14,111.85,109.49,115.08,103.06,102.24,104.788
210,SHELBY COUNTY,210901,CENTER ISD,2282.98,2259.4,2331.97,2335.79,2288.53,2329.59,2381.85,2426.84,2492.0,2489.49,2535.87,2541.36,2512.32,2407.02,2386.83,2307.16,2214.435
210,SHELBY COUNTY,210902,JOAQUIN ISD,625.55,624.81,626.97,638.39,652.69,661.11,683.59,688.25,676.83,680.11,664.58,651.82,640.03,636.87,606.99,576.02,598.715
210,SHELBY COUNTY,210903,SHELBYVILLE ISD,680.49,705.94,691.93,688.29,684.59,694.02,704.22,724.42,760.62,763.22,763.39,763.13,721.92,721.91,711.65,681.44,697.181
210,SHELBY COUNTY,210904,TENAHA ISD,359.64,386.4,383.71,389.04,422.5,443.55,492.12,536.4,514.37,530.49,513.93,536.9,538.68,531.97,502.16,460.01,460.744
210,SHELBY COUNTY,210905,TIMPSON ISD,535.18,543.86,528.97,577.03,560.79,567.02,579.16,584.88,594.31,586.23,575.49,586.85,589.23,587.13,635.63,619.89,597.198
210,SHELBY COUNTY,210906,EXCELSIOR ISD,62.73,60.73,56.66,68.4,95.87,102.7,101.02,100.8,99.05,87.49,87.44,89.63,83.64,91.25,77.27,68.41,66.589
211,SHERMAN COUNTY,211901,TEXHOMA ISD,124.55,121.72,120.58,115.27,108.24,101.49,85.21,73.96,95.65,99.03,93.97,90.59,90.68,101.47,90.68,83.72,83.341
211,SHERMAN COUNTY,211902,STRATFORD ISD,580.52,581.37,558.98,545.73,570.2,551.67,545.57,542.41,547.71,560.47,535.47,537.11,527.72,537.81,536.04,513.63,526.577
212,SMITH COUNTY,212801,CUMBERLAND ACADEMY,183.28,198.33,209.44,222.91,215.71,229.27,368.18,427.5,463.36,823.9,999.71,1113.49,1395.07,1676.6,1823.81,1856.21,1883.413
212,SMITH COUNTY,212802,EAGLE ACADEMY OF TYLER,150.36,135.09,,,,,,,,,,,,,,,
212,SMITH COUNTY,212803,AZLEWAY CHARTER SCHOOL,88.74,93.83,86.89,131.91,118.77,138.8,122.31,135.21,147.44,150.0,,,,,,,
212,SMITH COUNTY,212804,UT TYLER UNIVERSITY ACADEMY,,,,,,,,,271.79,455.81,493.31,529.92,606.73,664.49,713.79,792.69,839.235
212,SMITH COUNTY,212901,ARP ISD,867.44,839.77,829.8,826.21,806.5,824.14,839.05,827.03,820.85,796.63,794.65,777.21,803.88,832.44,807.55,799.2,811.618
212,SMITH COUNTY,212902,BULLARD ISD,1562.11,1555.58,1630.73,1666.32,1774.77,1862.99,1966.4,1995.2,2043.14,2158.52,2265.75,2337.82,2409.31,2403.36,2427.61,2452.19,2512.696
212,SMITH COUNTY,212903,LINDALE ISD,3019.55,3171.61,3187.19,3264.49,3316.59,3397.79,3540.46,3548.42,3568.86,3626.44,3659.93,3773.82,3797.96,3841.93,3873.05,3914.87,3941.366
212,SMITH COUNTY,212904,TROUP ISD,955.43,961.34,961.88,969.88,995.44,994.62,1004.31,1037.62,1045.91,1023.7,1001.46,1024.67,1009.16,1014.19,1036.39,989.61,991.416
212,SMITH COUNTY,212905,TYLER ISD,16351.36,16634.42,16741.98,16812.58,16919.46,17184.99,17328.36,17225.42,17137.65,16889.37,16842.68,17003.84,16913.63,16780.33,16777.01,16292.54,16377.933
212,SMITH COUNTY,212906,WHITEHOUSE ISD,3912.73,4068.52,4081.83,4163.57,4248.29,4314.52,4309.61,4410.45,4341.04,4359.2,4486.94,4465.61,4469.48,4466.83,4512.85,4512.48,4544.791
212,SMITH COUNTY,212909,CHAPEL HILL ISD,2852.27,2866.68,2815.16,2904.04,2950.31,2994.74,3088.58,3233.75,3214.36,3277.51,3302.08,3397.65,3392.0,3296.92,3258.99,3181.92,3185.54
212,SMITH COUNTY,212910,WINONA ISD,896.21,900.37,906.21,903.74,935.93,936.43,955.37,950.97,931.92,935.06,918.18,966.47,955.33,978.25,968.13,975.63,950.13
213,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,122.02,124.13,120.08,117.51,119.59,134.46,119.38,176.6,194.17,194.95,200.81,218.25,207.23,212.63,209.83,203.2,199.32
213,SOMERVELL COUNTY,213901,GLEN ROSE ISD,1513.42,1593.23,1573.33,1569.46,1610.13,1559.15,1542.92,1553.88,1583.13,1540.31,1573.6,1624.42,1650.95,1702.35,1763.56,1806.89,1879.413
214,STARR COUNTY,214901,RIO GRANDE CITY GRULLA ISD,8976.82,9127.43,9240.98,9326.83,9455.16,9618.56,9888.61,9950.26,9952.47,9999.51,9958.57,10095.58,10040.22,9731.27,9486.65,8577.09,9307.296
214,STARR COUNTY,214902,SAN ISIDRO ISD,236.42,237.39,247.96,258.33,254.95,254.36,257.72,265.42,242.06,242.61,224.22,226.73,226.26,218.33,207.36,175.15,189.615
214,STARR COUNTY,214903,ROMA ISD,5767.54,5911.1,5946.88,5867.5,5773.48,5799.39,6103.92,6096.95,5991.84,5980.39,5952.34,6013.63,5989.72,5845.1,5753.23,5156.18,5648.178
215,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,1486.28,1510.58,1518.1,1457.42,1418.67,1441.78,1436.08,1397.73,1343.12,1388.03,1370.79,1371.2,1359.09,1356.98,1344.46,1263.96,1290.348
216,STERLING COUNTY,216901,STERLING CITY ISD,253.99,240.67,221.26,196.65,194.51,195.63,205.71,227.36,254.53,292.74,312.74,311.4,285.81,290.33,304.91,314.44,312.078
217,STONEWALL COUNTY,217901,ASPERMONT ISD,213.11,216.56,224.06,229.76,223.29,215.39,215.3,235.99,228.18,228.63,231.29,225.31,229.03,205.22,200.54,202.33,187.312
218,SUTTON COUNTY,218901,SONORA ISD,917.87,934.67,914.47,913.69,914.96,885.23,837.87,844.79,855.42,870.54,854.2,834.07,779.08,747.08,740.5,717.65,671.8
219,SWISHER COUNTY,219901,HAPPY ISD,218.51,215.13,216.79,221.64,215.4,235.82,239.03,225.94,235.74,233.57,241.36,242.58,236.6,245.59,242.51,244.5,246.595
219,SWISHER COUNTY,219903,TULIA ISD,1058.34,1024.58,994.37,950.62,961.49,948.85,987.78,997.95,1030.01,1012.69,1014.82,1045.32,1048.81,1016.92,980.62,880.32,841.965
219,SWISHER COUNTY,219905,KRESS ISD,233.22,225.78,215.58,204.57,198.82,194.06,207.25,216.01,207.22,193.97,207.28,226.17,240.41,237.39,239.81,257.54,259.883
220,TARRANT COUNTY,220801,TREETOPS SCHOOL INTERNATIONAL,256.4,214.42,206.3,237.56,323.43,330.59,299.9,313.74,325.51,319.19,345.01,375.4,392.75,362.27,367.44,369.51,378.731
220,TARRANT COUNTY,220802,ARLINGTON CLASSICS ACADEMY,262.52,344.35,386.33,421.83,443.52,483.05,481.78,960.09,1134.26,1245.59,1355.38,1397.73,1445.59,1484.62,1505.82,1502.57,1506.341
220,TARRANT COUNTY,220803,ERATH EXCELS ACADEMY INC,90.23,74.87,,,,,,,,,,,,,,,
220,TARRANT COUNTY,220804,FORT WORTH CAN ACADEMY,646.07,586.69,620.67,655.63,541.19,537.87,486.8,537.28,540.38,,,,,,,,
220,TARRANT COUNTY,220806,THERESA B LEE ACADEMY,234.36,257.54,174.69,103.17,0.0,0.0,0.0,,,,,,,,,,
220,TARRANT COUNTY,220807,EAGLE ACADEMY OF FORT WORTH,119.19,122.43,,,,,,,,,,,,,,,
220,TARRANT COUNTY,220808,METRO ACADEMY OF MATH AND SCIENCE,317.59,296.8,360.23,271.85,249.2,299.93,307.48,0.0,,,,,,,,,
220,TARRANT COUNTY,220809,FORT WORTH ACADEMY OF FINE ARTS,328.23,343.59,337.94,355.97,365.68,408.53,457.42,488.12,497.25,502.43,494.56,493.01,547.45,544.06,551.28,499.67,604.926
220,TARRANT COUNTY,220810,WESTLAKE ACADEMY CHARTER SCHOOL,242.42,293.26,322.11,350.72,392.66,460.51,501.34,595.24,642.38,671.87,787.2,795.41,809.24,825.21,847.8,870.09,893.703
220,TARRANT COUNTY,220811,EAST FORT WORTH MONTESSORI ACADEMY,181.74,151.13,176.6,215.96,240.68,254.13,287.79,293.22,472.26,468.96,431.5,425.76,432.91,311.33,250.07,191.7,194.886
220,TARRANT COUNTY,220812,RICHARD MILBURN ACADEMY (FORT WORT,125.28,117.06,156.52,144.49,157.2,141.97,127.94,140.38,159.32,155.08,,,,,,,
220,TARRANT COUNTY,220813,HARMONY SCIENCE ACAD (FORT WORTH),,,342.6,395.41,865.93,1781.86,2020.98,2311.27,3254.48,3501.37,,,,,,,
220,TARRANT COUNTY,220814,TEXAS SCHOOL OF THE ARTS,,,,131.2,147.14,147.19,145.63,153.95,285.47,316.08,319.44,315.3,325.67,328.59,317.6,312.81,294.78
220,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,,,,,109.6,232.32,315.06,376.05,457.77,464.91,472.73,466.8,477.55,469.16,589.8,657.08,692.368
220,TARRANT COUNTY,220816,UPLIFT EDUCATION-SUMMIT INTERNATIO,,,,,489.57,563.16,624.9,745.03,1608.81,2253.94,2375.15,,,,,,
220,TARRANT COUNTY,220817,NEWMAN INTERNATIONAL ACADEMY OF AR,,,,,,,,301.39,421.03,655.39,813.7,1182.88,2064.31,2506.62,2768.63,2824.22,3022.85
220,TARRANT COUNTY,220818,PRIME PREP ACADEMY,,,,,,,,,535.7,446.62,,,,,,,
220,TARRANT COUNTY,220819,HIGH POINT ACADEMY,,,,,,,,,,,,427.19,752.32,887.77,1324.84,1580.72,1497.619
220,TARRANT COUNTY,220901,ARLINGTON ISD,57521.53,58158.83,57730.16,57379.91,57480.58,57902.33,59075.62,59279.41,59601.34,59244.53,58513.75,58231.34,56965.93,55644.38,54759.05,52542.41,51548.093
220,TARRANT COUNTY,220902,BIRDVILLE ISD,20731.85,20865.7,20818.81,20513.33,20988.01,21271.12,21820.49,22032.96,22376.2,22593.44,22671.65,22666.67,22180.11,22010.56,21959.52,21493.17,21347.128
220,TARRANT COUNTY,220904,EVERMAN ISD,3720.5,3967.39,4127.1,4328.34,4492.48,4626.73,4687.62,4899.89,4961.71,5038.48,5116.61,5228.54,5421.93,5438.84,5660.35,5273.69,5456.72
220,TARRANT COUNTY,220905,FORT WORTH ISD,73088.25,73334.56,72457.47,72078.22,72736.84,73367.82,73526.63,76039.51,76329.95,77391.62,78485.89,79375.07,79420.03,77997.77,76830.58,72212.11,68188.074
220,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,13258.49,13265.93,13221.02,13191.41,13152.97,13001.17,13032.57,12891.26,12778.6,12932.24,13116.79,13215.31,13172.82,13191.59,13117.8,13162.68,13130.66
220,TARRANT COUNTY,220907,KELLER ISD,21836.31,23788.54,25705.19,27074.0,28055.84,29678.15,31111.76,31453.94,31697.72,32100.02,31957.61,32481.77,32886.03,32955.77,33233.84,33109.33,32774.907
220,TARRANT COUNTY,220908,MANSFIELD ISD,21886.58,24353.59,26523.46,27869.03,29043.77,29860.25,30549.93,30934.47,31206.18,31252.44,31734.8,32183.71,32632.31,33118.67,33399.57,33364.9,33188.511
220,TARRANT COUNTY,220909,MASONIC HOME ISD,112.4,,,,,,,,,,,,,,,,
220,TARRANT COUNTY,220910,LAKE WORTH ISD,2233.44,2406.41,2417.84,2526.99,2537.69,2658.01,2845.37,2864.75,2978.49,2985.24,2980.33,3043.94,3204.98,3065.31,3087.96,3101.06,3019.284
220,TARRANT COUNTY,220912,CROWLEY ISD,11900.37,12764.35,13278.53,13955.95,13922.7,14008.37,14120.61,14038.46,13966.97,13986.22,13952.73,14021.52,14187.97,14189.39,14387.69,14342.54,14896.305
220,TARRANT COUNTY,220914,KENNEDALE ISD,2697.92,2700.71,2870.69,2901.5,2986.19,2972.97,2985.16,2960.85,3005.78,3008.02,2988.24,3006.15,2985.59,2964.73,2897.75,2776.35,2716.052
220,TARRANT COUNTY,220915,AZLE ISD,5512.88,5468.95,5422.07,5432.26,5408.83,5383.38,5412.5,5523.79,5507.76,5614.75,5744.96,5859.73,5950.54,6029.92,6156.12,6251.45,6188.594
220,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,18314.69,18731.46,18921.6,19046.69,19325.94,19496.73,19879.77,20355.6,20543.9,20891.9,21142.28,21576.37,21770.74,22063.74,22294.3,21966.63,21527.07
220,TARRANT COUNTY,220917,CASTLEBERRY ISD,2992.93,3007.24,3070.24,3169.6,3236.2,3313.1,3338.66,3421.22,3509.28,3664.83,3768.89,3756.37,3698.69,3589.32,3472.88,3206.23,3307.241
220,TARRANT COUNTY,220918,EAGLE MT-SAGINAW ISD,8887.91,10280.32,11958.38,13336.62,14365.16,15047.59,15664.88,16118.29,16712.29,17144.48,17540.27,18077.74,18484.57,18143.61,18915.8,19668.46,20272.16
220,TARRANT COUNTY,220919,CARROLL ISD,7125.72,7243.65,7458.93,7505.59,7487.56,7417.8,7342.47,7388.11,7357.22,7478.79,7538.45,7691.12,7825.55,7919.31,7915.92,8042.71,8084.622
220,TARRANT COUNTY,220920,WHITE SETTLEMENT ISD,4572.95,4756.83,4990.87,5184.63,5335.5,5443.45,5754.67,5912.28,5995.0,6077.51,6115.36,6215.55,6282.82,6340.08,6353.3,6300.65,6187.353
220,TARRANT COUNTY,220950,REG XI EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,TAYLOR COUNTY,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,189.75,173.19,2037.41,2472.37,3494.7,4413.8,5835.38,7095.03,9181.48,10271.85,11811.48,12205.07,13806.07,11879.88,11465.72,12682.02,15110.99
221,TAYLOR COUNTY,221901,ABILENE ISD,15474.87,15327.09,15241.76,15023.38,15062.07,15401.6,15575.81,15678.34,15619.87,15759.74,15778.07,15480.76,15478.06,15225.01,15067.67,14382.87,14265.608
221,TAYLOR COUNTY,221904,MERKEL ISD,1256.02,1215.96,1130.17,1072.57,1042.39,1010.01,1057.97,1077.07,1085.4,1091.72,1028.09,1011.74,1021.02,1058.72,1025.23,977.65,995.233
221,TAYLOR COUNTY,221905,TRENT ISD,129.95,146.09,161.41,163.38,183.3,179.75,176.03,169.26,156.54,162.93,193.87,198.38,172.05,148.84,150.47,134.8,120.85
221,TAYLOR COUNTY,221911,JIM NED CISD,958.55,943.71,961.06,989.9,969.02,971.53,971.82,971.46,993.25,1015.55,1076.06,1102.06,1104.04,1149.99,1191.38,1289.13,1357.443
221,TAYLOR COUNTY,221912,WYLIE ISD,2753.77,2851.58,2913.95,3049.73,3052.61,3096.58,3168.45,3234.43,3468.62,3632.14,3779.28,3877.0,4042.91,4162.93,4322.5,4461.01,4642.293
221,TAYLOR COUNTY,221950,REG XIV EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,TERRELL COUNTY,222901,TERRELL COUNTY ISD,145.24,134.34,129.17,132.86,150.79,148.1,123.96,111.44,109.9,126.11,125.91,142.11,132.55,123.99,112.39,114.6,111.056
223,TERRY COUNTY,223901,BROWNFIELD ISD,1770.45,1713.97,1649.86,1644.88,1621.47,1623.77,1663.0,1623.67,1670.33,1616.66,1653.72,1689.73,1650.19,1569.39,1547.47,1435.22,1451.361
223,TERRY COUNTY,223902,MEADOW ISD,281.73,294.95,283.59,256.99,249.76,261.81,272.72,281.95,305.83,302.68,327.56,308.86,293.39,261.91,262.62,251.86,245.988
223,TERRY COUNTY,223904,WELLMAN-UNION CISD,229.65,224.44,215.8,199.41,221.91,214.7,215.55,200.07,206.42,218.37,226.67,221.36,250.7,282.31,299.34,281.41,284.602
224,THROCKMORTON COUNTY,224901,THROCKMORTON COLLEGIATE ISD,201.97,201.91,199.82,210.72,204.79,195.5,197.19,188.73,183.04,178.49,179.59,153.93,143.51,119.46,135.1,142.62,155.256
224,THROCKMORTON COUNTY,224902,WOODSON ISD,111.04,104.3,98.68,115.65,117.1,113.3,92.95,105.28,103.34,91.2,133.62,140.23,138.91,150.63,132.28,141.53,143.778
225,TITUS COUNTY,225902,MOUNT PLEASANT ISD,4657.13,4750.59,4891.72,4798.73,4740.35,4800.3,4828.24,4913.33,4898.26,4900.31,4901.02,4836.38,4812.61,4767.05,4865.14,4661.06,4699.147
225,TITUS COUNTY,225905,WINFIELD ISD,136.22,131.88,128.38,128.54,133.06,163.08,151.35,141.46,130.33,140.76,139.84,140.33,157.04,144.82,,,
225,TITUS COUNTY,225906,CHAPEL HILL ISD,820.14,810.06,819.85,822.08,863.25,882.48,901.2,913.53,957.97,943.33,948.91,924.92,980.6,971.26,962.97,965.42,916.695
225,TITUS COUNTY,225907,HARTS BLUFF ISD,399.92,417.37,401.3,415.07,432.74,427.02,426.67,429.48,454.25,493.37,521.39,535.76,549.64,577.57,604.38,607.95,658.259
225,TITUS COUNTY,225950,REG VIII EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,TOM GREEN COUNTY,226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,,,,,,589.89,709.47,809.69,915.78,1148.92,1686.42,2243.01,2510.62,2600.06,2657.06,2738.93,2680.866
226,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,363.5,370.08,393.29,375.98,378.69,409.68,430.76,422.94,428.39,460.27,467.17,464.14,462.89,488.54,501.91,501.54,522.388
226,TOM GREEN COUNTY,226903,SAN ANGELO ISD,13763.95,13601.69,13481.06,13406.93,13539.24,13104.32,13235.09,13311.52,13339.51,13673.1,13768.99,13727.72,13612.74,13549.13,13489.94,13094.02,12556.632
226,TOM GREEN COUNTY,226905,WATER VALLEY ISD,323.1,312.79,338.16,328.97,319.71,308.76,295.05,278.17,276.45,269.8,286.58,300.35,317.58,324.43,309.57,293.36,298.983
226,TOM GREEN COUNTY,226906,WALL ISD,929.05,926.48,931.64,949.33,976.66,1008.24,1014.87,1024.2,1016.73,1071.69,1071.51,1075.56,1074.25,1100.05,1147.92,1189.0,1217.767
226,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,1121.24,1136.37,1092.62,1026.7,1017.73,1016.82,1001.84,1003.57,966.65,994.15,1035.26,1052.38,1040.52,1060.57,1077.94,1047.96,1057.467
226,TOM GREEN COUNTY,226908,VERIBEST ISD,275.74,274.32,263.76,251.48,249.16,241.07,247.86,237.91,236.0,249.48,256.02,235.35,252.22,245.36,262.08,230.07,230.001
226,TOM GREEN COUNTY,226950,REG XV EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,TRAVIS COUNTY,227622,TEXAS JUVENILE JUSTICE DEPARTMENT,,,,,,,,,1115.69,1044.27,994.46,1003.16,985.08,917.65,803.27,746.17,764.0
227,TRAVIS COUNTY,227801,AMERICAN YOUTHWORKS CHARTER SCHOOL,352.96,316.12,289.23,243.0,228.36,199.68,141.3,84.35,94.13,109.22,,,,,,,
227,TRAVIS COUNTY,227802,TEXAS ACADEMY OF EXCELLENCE,0.0,0.0,0.0,,,,,,,,,,,,,,
227,TRAVIS COUNTY,227803,WAYSIDE SCHOOLS,137.35,139.55,146.55,152.72,163.85,180.37,224.68,245.94,589.15,968.49,1208.4,1610.23,1711.2,1802.34,1817.58,1734.11,1691.566
227,TRAVIS COUNTY,227804,NYOS CHARTER SCHOOL,390.0,421.36,439.77,571.47,629.35,635.43,675.48,756.74,797.47,834.27,871.12,878.93,901.82,917.75,938.91,965.25,1008.561
227,TRAVIS COUNTY,227805,TEXAS EMPOWERMENT ACADEMY,115.8,111.28,115.91,118.0,132.41,210.31,229.42,241.83,207.91,223.68,215.86,267.21,272.37,274.1,310.07,322.67,329.301
