County,County Name,District,District Name, 2004-2005 ADA, 2005-2006 ADA, 2006-2007 ADA,2007-2008 ADA,2008-2009 ADA, 2009-2010 ADA,2010-2011 ADA, 2011-2012 ADA, 2012-2013 ADA, 2013-2014 ADA, 2014-2015 ADA, 2015-2016 ADA, 2016-2017 ADA, 2017-2018 ADA, 2018-2019 ADA, 2019-2020 ADA, 2020-2021 ADA
201,RUSK COUNTY,201908,OVERTON ISD,489.20,497.71,494.10,487.51,492.88,500.09,503.94,501.35,492.19,492.10,484.33,473.30,469.12,482.28,462.63,446.22,442.398
201,RUSK COUNTY,201910,TATUM ISD,"1,155.03","1,154.26","1,234.12","1,307.14","1,367.96","1,391.97","1,449.11","1,476.08","1,537.95","1,614.04","1,606.98","1,569.29","1,550.60","1,504.64","1,419.23","1,368.87",1390.081
201,RUSK COUNTY,201913,CARLISLE ISD,513.81,524.38,559.50,568.08,593.43,603.97,621.56,621.79,595.85,583.47,598.62,587.87,586.80,580.23,559.20,560.61,558.483
201,RUSK COUNTY,201914,WEST RUSK COUNTY CONSOLIDATED ISD,702.66,704.11,706.72,787.27,773.47,817.34,890.15,924.46,915.62,"1,008.81","1,024.57","1,042.15","1,014.68","1,009.38","1,020.74",943.71,959.736
202,SABINE COUNTY,202903,HEMPHILL ISD,888.49,892.61,885.09,887.89,915.85,886.09,843.99,833.40,828.53,813.80,816.89,849.98,831.95,825.36,806.04,777.94,802.692
202,SABINE COUNTY,202905,WEST SABINE ISD,584.38,569.92,558.07,591.89,597.43,584.63,599.79,583.91,600.00,631.06,615.76,631.37,620.57,608.40,546.37,509.85,495.643
203,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,914.67,887.81,853.63,790.78,766.51,759.89,763.21,744.22,743.76,724.71,699.68,667.62,683.63,691.37,676.94,626.05,597.127
203,SAN AUGUSTINE COUNTY,203902,BROADDUS ISD,433.32,420.63,414.74,415.15,426.82,436.74,425.55,433.10,404.07,383.14,380.19,379.01,375.64,369.86,363.02,333.98,333.398
204,SAN JACINTO COUNTY,204901,COLDSPRING-OAKHURST CISD,"1,641.67","1,641.23","1,578.05","1,570.03","1,525.84","1,511.16","1,519.68","1,542.28","1,487.73","1,414.01","1,397.61","1,385.28","1,388.93","1,415.43","1,401.17","1,378.62",1378.976
204,SAN JACINTO COUNTY,204904,SHEPHERD ISD,"1,744.43","1,713.05","1,705.77","1,690.52","1,715.41","1,762.66","1,780.00","1,771.82","1,729.48","1,786.17","1,765.67","1,770.19","1,847.99","1,822.05","1,841.98","1,781.50",1729.706
205,SAN PATRICIO COUNTY,205901,ARANSAS PASS ISD,"1,952.14","1,977.32","1,927.42","1,868.89","1,819.66","1,760.52","1,638.20","1,649.34","1,712.76","1,719.30","1,690.45","1,687.40","1,633.70","1,606.04","1,419.28","1,414.24",1482.734
205,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,"4,088.36","4,055.19","4,022.27","4,059.44","4,034.44","3,964.82","4,067.29","4,191.95","4,209.38","4,245.33","4,311.33","4,336.07","4,259.76","4,505.35","4,339.20","4,262.44",4350.989
205,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,"2,105.03","2,066.94","2,091.55","2,084.43","2,050.20","1,983.57","1,968.53","2,033.07","2,085.76","2,110.82","2,116.06","2,098.89","2,051.57","2,020.07","1,979.91","1,959.76",1969.683
205,SAN PATRICIO COUNTY,205904,MATHIS ISD,"1,775.03","1,790.77","1,743.77","1,698.67","1,652.90","1,588.78","1,602.02","1,563.66","1,549.67","1,555.69","1,579.83","1,556.42","1,548.89","1,492.50","1,468.93","1,278.35",1349.169
205,SAN PATRICIO COUNTY,205905,ODEM-EDROY ISD,"1,092.47","1,088.15","1,104.11","1,083.60","1,053.11","1,042.01","1,003.52",978.92,951.09,937.66,912.57,921.38,904.01,899.76,827.37,758.03,745.257
205,SAN PATRICIO COUNTY,205906,SINTON ISD,"2,027.79","2,005.60","1,949.93","1,978.46","1,983.46","1,925.79","1,981.95","1,991.16","2,014.60","2,021.20","2,009.42","2,007.81","2,005.31","2,017.25","1,938.75","1,924.07",1906.045
205,SAN PATRICIO COUNTY,205907,TAFT ISD,"1,353.52","1,307.56","1,268.80","1,222.33","1,180.86","1,048.79","1,029.58",986.04,"1,003.13","1,017.46","1,034.22","1,026.73","1,011.29","1,000.01",937.34,868.71,837.85
206,SAN SABA COUNTY,206901,SAN SABA ISD,714.91,706.89,679.68,657.80,646.83,641.06,660.52,640.12,658.99,652.90,658.68,671.30,668.92,675.03,698.43,682.16,642.712
206,SAN SABA COUNTY,206902,RICHLAND SPRINGS ISD,182.93,177.09,180.08,172.16,165.77,142.03,118.47,124.50,111.81,110.38,107.21,112.99,103.14,116.93,113.61,109.68,105.763
206,SAN SABA COUNTY,206903,CHEROKEE ISD,132.05,127.79,120.55,123.59,120.19,116.28,109.70,119.67,119.76,122.05,107.30,104.66,119.71,110.93,107.10,99.00,123.282
206,SAN SABA COUNTY,206904,JOHN SHERO STATE JUVENILE CORRECTI,359.00,338.00,248.94,0.00,,,,,,,,,,,,,
207,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,550.71,552.36,570.01,582.26,572.85,579.30,545.18,545.84,542.15,553.22,557.76,537.00,527.15,501.18,483.51,463.61,468.055
208,SCURRY COUNTY,208901,HERMLEIGH ISD,169.11,163.71,167.30,170.31,180.73,206.18,207.35,215.07,221.36,219.21,221.24,220.20,222.73,229.03,225.05,210.25,231.419
208,SCURRY COUNTY,208902,SNYDER ISD,"2,383.34","2,368.49","2,402.11","2,391.64","2,446.10","2,458.33","2,518.76","2,542.71","2,533.51","2,516.50","2,603.00","2,612.16","2,534.82","2,481.88","2,460.31","2,397.44",2292.528
208,SCURRY COUNTY,208903,IRA ISD,240.14,238.16,240.13,229.56,222.21,250.54,248.64,248.95,248.22,247.44,252.68,268.09,258.71,251.90,261.00,258.99,264.69
209,SHACKELFORD COUNTY,209901,ALBANY ISD,546.63,541.94,521.80,498.84,480.87,488.26,472.86,468.04,470.20,460.23,463.33,484.75,477.11,472.60,466.69,476.17,478.762
209,SHACKELFORD COUNTY,209902,MORAN ISD,60.86,71.69,120.26,143.00,171.15,165.59,144.91,128.11,118.05,97.12,97.14,111.85,109.49,115.08,103.06,102.24,104.788
210,SHELBY COUNTY,210901,CENTER ISD,"2,282.98","2,259.40","2,331.97","2,335.79","2,288.53","2,329.59","2,381.85","2,426.84","2,492.00","2,489.49","2,535.87","2,541.36","2,512.32","2,407.02","2,386.83","2,307.16",2214.435
210,SHELBY COUNTY,210902,JOAQUIN ISD,625.55,624.81,626.97,638.39,652.69,661.11,683.59,688.25,676.83,680.11,664.58,651.82,640.03,636.87,606.99,576.02,598.715
210,SHELBY COUNTY,210903,SHELBYVILLE ISD,680.49,705.94,691.93,688.29,684.59,694.02,704.22,724.42,760.62,763.22,763.39,763.13,721.92,721.91,711.65,681.44,697.181
210,SHELBY COUNTY,210904,TENAHA ISD,359.64,386.40,383.71,389.04,422.50,443.55,492.12,536.40,514.37,530.49,513.93,536.90,538.68,531.97,502.16,460.01,460.744
210,SHELBY COUNTY,210905,TIMPSON ISD,535.18,543.86,528.97,577.03,560.79,567.02,579.16,584.88,594.31,586.23,575.49,586.85,589.23,587.13,635.63,619.89,597.198
210,SHELBY COUNTY,210906,EXCELSIOR ISD,62.73,60.73,56.66,68.40,95.87,102.70,101.02,100.80,99.05,87.49,87.44,89.63,83.64,91.25,77.27,68.41,66.589
211,SHERMAN COUNTY,211901,TEXHOMA ISD,124.55,121.72,120.58,115.27,108.24,101.49,85.21,73.96,95.65,99.03,93.97,90.59,90.68,101.47,90.68,83.72,83.341
211,SHERMAN COUNTY,211902,STRATFORD ISD,580.52,581.37,558.98,545.73,570.20,551.67,545.57,542.41,547.71,560.47,535.47,537.11,527.72,537.81,536.04,513.63,526.577
212,SMITH COUNTY,212801,CUMBERLAND ACADEMY,183.28,198.33,209.44,222.91,215.71,229.27,368.18,427.50,463.36,823.90,999.71,"1,113.49","1,395.07","1,676.60","1,823.81","1,856.21",1883.413
212,SMITH COUNTY,212802,EAGLE ACADEMY OF TYLER,150.36,135.09,,,,,,,,,,,,,,,
212,SMITH COUNTY,212803,AZLEWAY CHARTER SCHOOL,88.74,93.83,86.89,131.91,118.77,138.80,122.31,135.21,147.44,150.00,,,,,,,
212,SMITH COUNTY,212804,UT TYLER UNIVERSITY ACADEMY,,,,,,,,,271.79,455.81,493.31,529.92,606.73,664.49,713.79,792.69,839.235
212,SMITH COUNTY,212901,ARP ISD,867.44,839.77,829.80,826.21,806.50,824.14,839.05,827.03,820.85,796.63,794.65,777.21,803.88,832.44,807.55,799.20,811.618
212,SMITH COUNTY,212902,BULLARD ISD,"1,562.11","1,555.58","1,630.73","1,666.32","1,774.77","1,862.99","1,966.40","1,995.20","2,043.14","2,158.52","2,265.75","2,337.82","2,409.31","2,403.36","2,427.61","2,452.19",2512.696
212,SMITH COUNTY,212903,LINDALE ISD,"3,019.55","3,171.61","3,187.19","3,264.49","3,316.59","3,397.79","3,540.46","3,548.42","3,568.86","3,626.44","3,659.93","3,773.82","3,797.96","3,841.93","3,873.05","3,914.87",3941.366
212,SMITH COUNTY,212904,TROUP ISD,955.43,961.34,961.88,969.88,995.44,994.62,"1,004.31","1,037.62","1,045.91","1,023.70","1,001.46","1,024.67","1,009.16","1,014.19","1,036.39",989.61,991.416
212,SMITH COUNTY,212905,TYLER ISD,"16,351.36","16,634.42","16,741.98","16,812.58","16,919.46","17,184.99","17,328.36","17,225.42","17,137.65","16,889.37","16,842.68","17,003.84","16,913.63","16,780.33","16,777.01","16,292.54",16377.933
212,SMITH COUNTY,212906,WHITEHOUSE ISD,"3,912.73","4,068.52","4,081.83","4,163.57","4,248.29","4,314.52","4,309.61","4,410.45","4,341.04","4,359.20","4,486.94","4,465.61","4,469.48","4,466.83","4,512.85","4,512.48",4544.791
212,SMITH COUNTY,212909,CHAPEL HILL ISD,"2,852.27","2,866.68","2,815.16","2,904.04","2,950.31","2,994.74","3,088.58","3,233.75","3,214.36","3,277.51","3,302.08","3,397.65","3,392.00","3,296.92","3,258.99","3,181.92",3185.54
212,SMITH COUNTY,212910,WINONA ISD,896.21,900.37,906.21,903.74,935.93,936.43,955.37,950.97,931.92,935.06,918.18,966.47,955.33,978.25,968.13,975.63,950.13
213,SOMERVELL COUNTY,213801,BRAZOS RIVER CHARTER SCHOOL,122.02,124.13,120.08,117.51,119.59,134.46,119.38,176.60,194.17,194.95,200.81,218.25,207.23,212.63,209.83,203.20,199.32
213,SOMERVELL COUNTY,213901,GLEN ROSE ISD,"1,513.42","1,593.23","1,573.33","1,569.46","1,610.13","1,559.15","1,542.92","1,553.88","1,583.13","1,540.31","1,573.60","1,624.42","1,650.95","1,702.35","1,763.56","1,806.89",1879.413
214,STARR COUNTY,214901,RIO GRANDE CITY GRULLA ISD,"8,976.82","9,127.43","9,240.98","9,326.83","9,455.16","9,618.56","9,888.61","9,950.26","9,952.47","9,999.51","9,958.57","10,095.58","10,040.22","9,731.27","9,486.65","8,577.09",9307.296
214,STARR COUNTY,214902,SAN ISIDRO ISD,236.42,237.39,247.96,258.33,254.95,254.36,257.72,265.42,242.06,242.61,224.22,226.73,226.26,218.33,207.36,175.15,189.615
214,STARR COUNTY,214903,ROMA ISD,"5,767.54","5,911.10","5,946.88","5,867.50","5,773.48","5,799.39","6,103.92","6,096.95","5,991.84","5,980.39","5,952.34","6,013.63","5,989.72","5,845.10","5,753.23","5,156.18",5648.178
215,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,"1,486.28","1,510.58","1,518.10","1,457.42","1,418.67","1,441.78","1,436.08","1,397.73","1,343.12","1,388.03","1,370.79","1,371.20","1,359.09","1,356.98","1,344.46","1,263.96",1290.348
216,STERLING COUNTY,216901,STERLING CITY ISD,253.99,240.67,221.26,196.65,194.51,195.63,205.71,227.36,254.53,292.74,312.74,311.40,285.81,290.33,304.91,314.44,312.078
217,STONEWALL COUNTY,217901,ASPERMONT ISD,213.11,216.56,224.06,229.76,223.29,215.39,215.30,235.99,228.18,228.63,231.29,225.31,229.03,205.22,200.54,202.33,187.312
218,SUTTON COUNTY,218901,SONORA ISD,917.87,934.67,914.47,913.69,914.96,885.23,837.87,844.79,855.42,870.54,854.20,834.07,779.08,747.08,740.50,717.65,671.8
219,SWISHER COUNTY,219901,HAPPY ISD,218.51,215.13,216.79,221.64,215.40,235.82,239.03,225.94,235.74,233.57,241.36,242.58,236.60,245.59,242.51,244.50,246.595
219,SWISHER COUNTY,219903,TULIA ISD,"1,058.34","1,024.58",994.37,950.62,961.49,948.85,987.78,997.95,"1,030.01","1,012.69","1,014.82","1,045.32","1,048.81","1,016.92",980.62,880.32,841.965
219,SWISHER COUNTY,219905,KRESS ISD,233.22,225.78,215.58,204.57,198.82,194.06,207.25,216.01,207.22,193.97,207.28,226.17,240.41,237.39,239.81,257.54,259.883
220,TARRANT COUNTY,220801,TREETOPS SCHOOL INTERNATIONAL,256.40,214.42,206.30,237.56,323.43,330.59,299.90,313.74,325.51,319.19,345.01,375.40,392.75,362.27,367.44,369.51,378.731
220,TARRANT COUNTY,220802,ARLINGTON CLASSICS ACADEMY,262.52,344.35,386.33,421.83,443.52,483.05,481.78,960.09,"1,134.26","1,245.59","1,355.38","1,397.73","1,445.59","1,484.62","1,505.82","1,502.57",1506.341
220,TARRANT COUNTY,220803,ERATH EXCELS ACADEMY INC,90.23,74.87,,,,,,,,,,,,,,,
220,TARRANT COUNTY,220804,FORT WORTH CAN ACADEMY,646.07,586.69,620.67,655.63,541.19,537.87,486.80,537.28,540.38,,,,,,,,
220,TARRANT COUNTY,220806,THERESA B LEE ACADEMY,234.36,257.54,174.69,103.17,0.00,0.00,0.00,,,,,,,,,,
220,TARRANT COUNTY,220807,EAGLE ACADEMY OF FORT WORTH,119.19,122.43,,,,,,,,,,,,,,,
220,TARRANT COUNTY,220808,METRO ACADEMY OF MATH AND SCIENCE,317.59,296.80,360.23,271.85,249.20,299.93,307.48,0.00,,,,,,,,,
220,TARRANT COUNTY,220809,FORT WORTH ACADEMY OF FINE ARTS,328.23,343.59,337.94,355.97,365.68,408.53,457.42,488.12,497.25,502.43,494.56,493.01,547.45,544.06,551.28,499.67,604.926
220,TARRANT COUNTY,220810,WESTLAKE ACADEMY CHARTER SCHOOL,242.42,293.26,322.11,350.72,392.66,460.51,501.34,595.24,642.38,671.87,787.20,795.41,809.24,825.21,847.80,870.09,893.703
220,TARRANT COUNTY,220811,EAST FORT WORTH MONTESSORI ACADEMY,181.74,151.13,176.60,215.96,240.68,254.13,287.79,293.22,472.26,468.96,431.50,425.76,432.91,311.33,250.07,191.70,194.886
220,TARRANT COUNTY,220812,RICHARD MILBURN ACADEMY (FORT WORT,125.28,117.06,156.52,144.49,157.20,141.97,127.94,140.38,159.32,155.08,,,,,,,
220,TARRANT COUNTY,220813,HARMONY SCIENCE ACAD (FORT WORTH),,,342.60,395.41,865.93,"1,781.86","2,020.98","2,311.27","3,254.48","3,501.37",,,,,,,
220,TARRANT COUNTY,220814,TEXAS SCHOOL OF THE ARTS,,,,131.20,147.14,147.19,145.63,153.95,285.47,316.08,319.44,315.30,325.67,328.59,317.60,312.81,294.78
220,TARRANT COUNTY,220815,CHAPEL HILL ACADEMY,,,,,109.60,232.32,315.06,376.05,457.77,464.91,472.73,466.80,477.55,469.16,589.80,657.08,692.368
220,TARRANT COUNTY,220816,UPLIFT EDUCATION-SUMMIT INTERNATIO,,,,,489.57,563.16,624.90,745.03,"1,608.81","2,253.94","2,375.15",,,,,,
220,TARRANT COUNTY,220817,NEWMAN INTERNATIONAL ACADEMY OF AR,,,,,,,,301.39,421.03,655.39,813.70,"1,182.88","2,064.31","2,506.62","2,768.63","2,824.22",3022.85
220,TARRANT COUNTY,220818,PRIME PREP ACADEMY,,,,,,,,,535.70,446.62,,,,,,,
220,TARRANT COUNTY,220819,HIGH POINT ACADEMY,,,,,,,,,,,,427.19,752.32,887.77,"1,324.84","1,580.72",1497.619
220,TARRANT COUNTY,220901,ARLINGTON ISD,"57,521.53","58,158.83","57,730.16","57,379.91","57,480.58","57,902.33","59,075.62","59,279.41","59,601.34","59,244.53","58,513.75","58,231.34","56,965.93","55,644.38","54,759.05","52,542.41",51548.093
220,TARRANT COUNTY,220902,BIRDVILLE ISD,"20,731.85","20,865.70","20,818.81","20,513.33","20,988.01","21,271.12","21,820.49","22,032.96","22,376.20","22,593.44","22,671.65","22,666.67","22,180.11","22,010.56","21,959.52","21,493.17",21347.128
220,TARRANT COUNTY,220904,EVERMAN ISD,"3,720.50","3,967.39","4,127.10","4,328.34","4,492.48","4,626.73","4,687.62","4,899.89","4,961.71","5,038.48","5,116.61","5,228.54","5,421.93","5,438.84","5,660.35","5,273.69",5456.72
220,TARRANT COUNTY,220905,FORT WORTH ISD,"73,088.25","73,334.56","72,457.47","72,078.22","72,736.84","73,367.82","73,526.63","76,039.51","76,329.95","77,391.62","78,485.89","79,375.07","79,420.03","77,997.77","76,830.58","72,212.11",68188.074
220,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,"13,258.49","13,265.93","13,221.02","13,191.41","13,152.97","13,001.17","13,032.57","12,891.26","12,778.60","12,932.24","13,116.79","13,215.31","13,172.82","13,191.59","13,117.80","13,162.68",13130.66
220,TARRANT COUNTY,220907,KELLER ISD,"21,836.31","23,788.54","25,705.19","27,074.00","28,055.84","29,678.15","31,111.76","31,453.94","31,697.72","32,100.02","31,957.61","32,481.77","32,886.03","32,955.77","33,233.84","33,109.33",32774.907
220,TARRANT COUNTY,220908,MANSFIELD ISD,"21,886.58","24,353.59","26,523.46","27,869.03","29,043.77","29,860.25","30,549.93","30,934.47","31,206.18","31,252.44","31,734.80","32,183.71","32,632.31","33,118.67","33,399.57","33,364.90",33188.511
220,TARRANT COUNTY,220909,MASONIC HOME ISD,112.40,,,,,,,,,,,,,,,,
220,TARRANT COUNTY,220910,LAKE WORTH ISD,"2,233.44","2,406.41","2,417.84","2,526.99","2,537.69","2,658.01","2,845.37","2,864.75","2,978.49","2,985.24","2,980.33","3,043.94","3,204.98","3,065.31","3,087.96","3,101.06",3019.284
220,TARRANT COUNTY,220912,CROWLEY ISD,"11,900.37","12,764.35","13,278.53","13,955.95","13,922.70","14,008.37","14,120.61","14,038.46","13,966.97","13,986.22","13,952.73","14,021.52","14,187.97","14,189.39","14,387.69","14,342.54",14896.305
220,TARRANT COUNTY,220914,KENNEDALE ISD,"2,697.92","2,700.71","2,870.69","2,901.50","2,986.19","2,972.97","2,985.16","2,960.85","3,005.78","3,008.02","2,988.24","3,006.15","2,985.59","2,964.73","2,897.75","2,776.35",2716.052
220,TARRANT COUNTY,220915,AZLE ISD,"5,512.88","5,468.95","5,422.07","5,432.26","5,408.83","5,383.38","5,412.50","5,523.79","5,507.76","5,614.75","5,744.96","5,859.73","5,950.54","6,029.92","6,156.12","6,251.45",6188.594
220,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,"18,314.69","18,731.46","18,921.60","19,046.69","19,325.94","19,496.73","19,879.77","20,355.60","20,543.90","20,891.90","21,142.28","21,576.37","21,770.74","22,063.74","22,294.30","21,966.63",21527.07
220,TARRANT COUNTY,220917,CASTLEBERRY ISD,"2,992.93","3,007.24","3,070.24","3,169.60","3,236.20","3,313.10","3,338.66","3,421.22","3,509.28","3,664.83","3,768.89","3,756.37","3,698.69","3,589.32","3,472.88","3,206.23",3307.241
220,TARRANT COUNTY,220918,EAGLE MT-SAGINAW ISD,"8,887.91","10,280.32","11,958.38","13,336.62","14,365.16","15,047.59","15,664.88","16,118.29","16,712.29","17,144.48","17,540.27","18,077.74","18,484.57","18,143.61","18,915.80","19,668.46",20272.16
220,TARRANT COUNTY,220919,CARROLL ISD,"7,125.72","7,243.65","7,458.93","7,505.59","7,487.56","7,417.80","7,342.47","7,388.11","7,357.22","7,478.79","7,538.45","7,691.12","7,825.55","7,919.31","7,915.92","8,042.71",8084.622
220,TARRANT COUNTY,220920,WHITE SETTLEMENT ISD,"4,572.95","4,756.83","4,990.87","5,184.63","5,335.50","5,443.45","5,754.67","5,912.28","5,995.00","6,077.51","6,115.36","6,215.55","6,282.82","6,340.08","6,353.30","6,300.65",6187.353
220,TARRANT COUNTY,220950,REG XI EDUCATION SERVICE CENTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
221,TAYLOR COUNTY,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,189.75,173.19,"2,037.41","2,472.37","3,494.70","4,413.80","5,835.38","7,095.03","9,181.48","10,271.85","11,811.48","12,205.07","13,806.07","11,879.88","11,465.72","12,682.02",15110.99
221,TAYLOR COUNTY,221901,ABILENE ISD,"15,474.87","15,327.09","15,241.76","15,023.38","15,062.07","15,401.60","15,575.81","15,678.34","15,619.87","15,759.74","15,778.07","15,480.76","15,478.06","15,225.01","15,067.67","14,382.87",14265.608
221,TAYLOR COUNTY,221904,MERKEL ISD,"1,256.02","1,215.96","1,130.17","1,072.57","1,042.39","1,010.01","1,057.97","1,077.07","1,085.40","1,091.72","1,028.09","1,011.74","1,021.02","1,058.72","1,025.23",977.65,995.233
221,TAYLOR COUNTY,221905,TRENT ISD,129.95,146.09,161.41,163.38,183.30,179.75,176.03,169.26,156.54,162.93,193.87,198.38,172.05,148.84,150.47,134.80,120.85
221,TAYLOR COUNTY,221911,JIM NED CISD,958.55,943.71,961.06,989.90,969.02,971.53,971.82,971.46,993.25,"1,015.55","1,076.06","1,102.06","1,104.04","1,149.99","1,191.38","1,289.13",1357.443
221,TAYLOR COUNTY,221912,WYLIE ISD,"2,753.77","2,851.58","2,913.95","3,049.73","3,052.61","3,096.58","3,168.45","3,234.43","3,468.62","3,632.14","3,779.28","3,877.00","4,042.91","4,162.93","4,322.50","4,461.01",4642.293
221,TAYLOR COUNTY,221950,REG XIV EDUCATION SERVICE CENTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
222,TERRELL COUNTY,222901,TERRELL COUNTY ISD,145.24,134.34,129.17,132.86,150.79,148.10,123.96,111.44,109.90,126.11,125.91,142.11,132.55,123.99,112.39,114.60,111.056
223,TERRY COUNTY,223901,BROWNFIELD ISD,"1,770.45","1,713.97","1,649.86","1,644.88","1,621.47","1,623.77","1,663.00","1,623.67","1,670.33","1,616.66","1,653.72","1,689.73","1,650.19","1,569.39","1,547.47","1,435.22",1451.361
223,TERRY COUNTY,223902,MEADOW ISD,281.73,294.95,283.59,256.99,249.76,261.81,272.72,281.95,305.83,302.68,327.56,308.86,293.39,261.91,262.62,251.86,245.988
223,TERRY COUNTY,223904,WELLMAN-UNION CISD,229.65,224.44,215.80,199.41,221.91,214.70,215.55,200.07,206.42,218.37,226.67,221.36,250.70,282.31,299.34,281.41,284.602
224,THROCKMORTON COUNTY,224901,THROCKMORTON COLLEGIATE ISD,201.97,201.91,199.82,210.72,204.79,195.50,197.19,188.73,183.04,178.49,179.59,153.93,143.51,119.46,135.10,142.62,155.256
224,THROCKMORTON COUNTY,224902,WOODSON ISD,111.04,104.30,98.68,115.65,117.10,113.30,92.95,105.28,103.34,91.20,133.62,140.23,138.91,150.63,132.28,141.53,143.778
225,TITUS COUNTY,225902,MOUNT PLEASANT ISD,"4,657.13","4,750.59","4,891.72","4,798.73","4,740.35","4,800.30","4,828.24","4,913.33","4,898.26","4,900.31","4,901.02","4,836.38","4,812.61","4,767.05","4,865.14","4,661.06",4699.147
225,TITUS COUNTY,225905,WINFIELD ISD,136.22,131.88,128.38,128.54,133.06,163.08,151.35,141.46,130.33,140.76,139.84,140.33,157.04,144.82,,,
225,TITUS COUNTY,225906,CHAPEL HILL ISD,820.14,810.06,819.85,822.08,863.25,882.48,901.20,913.53,957.97,943.33,948.91,924.92,980.60,971.26,962.97,965.42,916.695
225,TITUS COUNTY,225907,HARTS BLUFF ISD,399.92,417.37,401.30,415.07,432.74,427.02,426.67,429.48,454.25,493.37,521.39,535.76,549.64,577.57,604.38,607.95,658.259
225,TITUS COUNTY,225950,REG VIII EDUCATION SERVICE CENTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
226,TOM GREEN COUNTY,226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,,,,,,589.89,709.47,809.69,915.78,"1,148.92","1,686.42","2,243.01","2,510.62","2,600.06","2,657.06","2,738.93",2680.866
226,TOM GREEN COUNTY,226901,CHRISTOVAL ISD,363.50,370.08,393.29,375.98,378.69,409.68,430.76,422.94,428.39,460.27,467.17,464.14,462.89,488.54,501.91,501.54,522.388
226,TOM GREEN COUNTY,226903,SAN ANGELO ISD,"13,763.95","13,601.69","13,481.06","13,406.93","13,539.24","13,104.32","13,235.09","13,311.52","13,339.51","13,673.10","13,768.99","13,727.72","13,612.74","13,549.13","13,489.94","13,094.02",12556.632
226,TOM GREEN COUNTY,226905,WATER VALLEY ISD,323.10,312.79,338.16,328.97,319.71,308.76,295.05,278.17,276.45,269.80,286.58,300.35,317.58,324.43,309.57,293.36,298.983
226,TOM GREEN COUNTY,226906,WALL ISD,929.05,926.48,931.64,949.33,976.66,"1,008.24","1,014.87","1,024.20","1,016.73","1,071.69","1,071.51","1,075.56","1,074.25","1,100.05","1,147.92","1,189.00",1217.767
226,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,"1,121.24","1,136.37","1,092.62","1,026.70","1,017.73","1,016.82","1,001.84","1,003.57",966.65,994.15,"1,035.26","1,052.38","1,040.52","1,060.57","1,077.94","1,047.96",1057.467
226,TOM GREEN COUNTY,226908,VERIBEST ISD,275.74,274.32,263.76,251.48,249.16,241.07,247.86,237.91,236.00,249.48,256.02,235.35,252.22,245.36,262.08,230.07,230.001
226,TOM GREEN COUNTY,226950,REG XV EDUCATION SERVICE CENTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
227,TRAVIS COUNTY,227622,TEXAS JUVENILE JUSTICE DEPARTMENT,,,,,,,,,"1,115.69","1,044.27",994.46,"1,003.16",985.08,917.65,803.27,746.17,764
227,TRAVIS COUNTY,227801,AMERICAN YOUTHWORKS CHARTER SCHOOL,352.96,316.12,289.23,243.00,228.36,199.68,141.30,84.35,94.13,109.22,,,,,,,
227,TRAVIS COUNTY,227802,TEXAS ACADEMY OF EXCELLENCE,0.00,0.00,0.00,,,,,,,,,,,,,,
227,TRAVIS COUNTY,227803,WAYSIDE SCHOOLS,137.35,139.55,146.55,152.72,163.85,180.37,224.68,245.94,589.15,968.49,"1,208.40","1,610.23","1,711.20","1,802.34","1,817.58","1,734.11",1691.566
227,TRAVIS COUNTY,227804,NYOS CHARTER SCHOOL,390.00,421.36,439.77,571.47,629.35,635.43,675.48,756.74,797.47,834.27,871.12,878.93,901.82,917.75,938.91,965.25,1008.561
227,TRAVIS COUNTY,227805,TEXAS EMPOWERMENT ACADEMY,115.80,111.28,115.91,118.00,132.41,210.31,229.42,241.83,207.91,223.68,215.86,267.21,272.37,274.10,310.07,322.67,329.301
227,TRAVIS COUNTY,227806,UNIVERSITY OF TEXAS UNIVERSITY CHA,927.97,"1,022.12",980.23,976.73,922.24,895.49,724.95,729.36,727.07,582.12,439.91,517.25,570.93,647.25,582.71,551.17,559.945
227,TRAVIS COUNTY,227811,MCCULLOUGH ACADEMY OF EXCELLENCE,159.28,114.40,127.48,0.00,,,0.00,,,,,,,,,,
227,TRAVIS COUNTY,227812,FRUIT OF EXCELLENCE,37.40,34.23,40.24,30.48,22.31,24.29,24.29,,,,,,,,,,
